Chinese,Pinyin,Meaning_English,Han_Viet,Nghia_Tieng_Viet,Cach_dung_trong_cau
永远,yǒngyuǎn,forever; eternal,vĩnh viễn,mãi mãi/vĩnh viễn,永远爱你。Mãi yêu bạn.
用,yòng,to use; to employ; to have to; to eat or drink; expense or outlay; usefulness; hence; therefore,dụng,dùng/sử dụng,用筷子。Dùng đũa.
用途,yòngtú,use; application,dụng đồ,công dụng/tác dụng,有用途。Có tác dụng.
优点,yōudiǎn,merit; benefit; strong point; advantage; CL:個|个[gè],ưu điểm,ưu điểm,有优点。Có ưu điểm.
优惠,yōuhuì,preferential; favorable,ưu huệ,ưu đãi,优惠价格。Giá ưu đãi.
优美,yōuměi,graceful; fine; elegant,ưu mỹ,đẹp/tuyệt đẹp,环境优美。Môi trường đẹp.
优势,yōushì,superiority; dominance; advantage,ưu thế,ưu thế/thế mạnh,明显优势。Ưu thế rõ rệt.
优秀,yōuxiù,outstanding; excellent,ưu tú,xuất sắc/ưu tú,成绩优秀。Thành tích xuất sắc.
悠久,yōujiǔ,established; long,du cửu,lâu đời/lâu dài,历史悠久。Lịch sử lâu đời.
幽默,yōumò,humor; humorous,hài hước,hài hước,很幽默。Rất hài hước.
由,yóu,to follow; from; it is for...to; reason; cause; because of; due to; to; to leave it (to sb); by (introduces passive verb),do,do/bởi,由我来做。Do tôi làm.
由于,yóuyú,due to; as a result of; thanks to; owing to; since; because,do ư,do/vì,由于下雨。Do trời mưa.
邮局,yóujú,post office; CL:家[jiā];個|个[gè],du cục,bưu điện,去邮局。Đi bưu điện.
游览,yóulǎn,to go sight-seeing; to tour; to visit; CL:次[cì],du lãm,du lịch/tham quan,游览名胜。Tham quan danh lam.
游戏,yóuxì,game; play; CL:場|场[chǎng],du hí,trò chơi/game,玩游戏。Chơi game.
游泳,yóuyǒng,swim,du vịnh,bơi,我不会游泳。Tôi không biết bơi.
尤其,yóuqí,especially; particularly,vưu kỳ,đặc biệt là,尤其是他。Đặc biệt là anh ấy.
犹豫,yóuyù,to hesitate,du dự,do dự/ngần ngại,犹豫不决。Do dự không quyết.
油炸,yóuzhá,to deep fry,du chạp,chiên/rán,油炸食品。Đồ chiên.
有,yǒu,to have; there is; there are; to exist; to be,hữu,có,我有钱。Tôi có tiền.
有利,yǒulì,advantageous; to have advantages; favorable,hữu lợi,có lợi,有利条件。Điều kiện thuận lợi.
有名,yǒumíng,famous; well-known,hữu danh,nổi tiếng,很有名。Rất nổi tiếng.
有趣,yǒuqù,interesting; fascinating; amusing,hữu thú,thú vị,很有趣。Rất thú vị.
友好,yǒuhǎo,friendly (relations),hữu hảo,hữu hảo/thân thiện,很友好。Rất thân thiện.
友谊,yǒuyì,companionship; fellowship; friendship,hữu nghị,tình bạn/hữu nghị,珍贵的友谊。Tình bạn quý giá.
又,yòu,(once) again; also; both... and...; again,hựu,lại,他又来了。Anh ấy lại đến.
右边,yòubiān,right side; right; to the right,hữu biên,bên phải,在右边。在 bên phải.
幼儿园,yòuéryuán,kindergarten; nursery school,ấu nhi viên,mẫu giáo/nhà trẻ,上幼儿园。Đi mẫu giáo.
鱼,yú,fish; CL:條|条[tiáo];尾[wěi],ngư,cá,我爱吃鱼。Tôi thích ăn cá.
愉快,yúkuài,cheerful; cheerily; delightful; pleasant; pleasantly; pleasing; happy; delighted,du khoái,vui vẻ/vui,很愉快。Rất vui vẻ.
娱乐,yúlè,to entertain; to amuse; entertainment; recreation; amusement; hobby; fun; joy,ngu lạc,giải trí/vui chơi,娱乐活动。Hoạt động giải trí.
于是,yúshì,thereupon; as a result; consequently; thus; hence,ư thị,vì vậy/thế là,于是我走了。Thế là tôi đi.
与,yǔ,to give; to help; to get along with; and; with,dữ,và/với,我与你。Tôi với bạn.
与其,yǔqí,rather than...; 與其|与其 A 不如|不如 B (rather than A; better to B),dư kỳ,thà rằng/thà là,与其等待。Thà rằng chờ đợi.
语法,yǔfǎ,grammar,ngữ pháp,ngữ pháp,学习语法。Học ngữ pháp.
语气,yǔqì,tone; manner of speaking; mood; CL:個|个[gè],ngữ khí,giọng/ngữ khí,说话语气。Giọng nói.
语言,yǔyán,language; CL:門|门[mén];種|种[zhǒng],ngữ ngôn,ngôn ngữ,语言学习。Học ngôn ngữ.
羽毛球,yǔmáoqiú,shuttlecock; badminton; CL:個|个[gè],vũ mao cầu,cầu lông,打羽毛球。Chơi cầu lông.
宇宙,yǔzhòu,universe; cosmos,vũ trụ,vũ trụ,宇宙空间。Không gian vũ trụ.
预报,yùbào,forecast,dự báo,dự báo,天气预报。Dự báo thời tiết.
预订,yùdìng,to place an order; to book ahead,dự định,đặt trước,预订房间。Đặt phòng trước.
预防,yùfáng,to prevent; to take precautions against; to protect; to guard against; precautionary; prophylactic,dự phòng,phòng ngừa,预防疾病。Phòng bệnh.
预习,yùxí,to prepare a lesson,dự tập,chuẩn bị trước/dự tập,预习功课。Dự tập bài.
遇到,yùdào,to meet; to run into; to come across,ngộ đáo,gặp/gặp phải,遇到问题。Gặp vấn đề.
玉米,yùmǐ,corn; maize; CL:粒[lì],ngọc mễ,ngô/bắp,种玉米。Trồng ngô.
圆,yuán,circle; round; circular; spherical; (of the moon) full; unit of Chinese currency (Yuan); tactful; to justify,viên,tròn,很圆。Rất tròn.
元,yuán,first; primary; basic,nguyên,tệ,十元。10 tệ.
元旦,yuándàn,New Year's Day,nguyên đán,tết dương lịch,庆祝元旦。Kỷ niệm Tết Dương.
缘故,yuángù,reason; cause,duyên cố,nguyên nhân/lý do,什么缘故？Vì lý do gì?
原来,yuánlái,original; former; originally; formerly; at first; so... actually,nguyên lai,nguyên/hóa ra,原来如此。Hóa ra như vậy.
原谅,yuánliàng,to excuse; to forgive; to pardon,nguyên lượng,tha thứ,原谅我。Tha thứ cho tôi.
原料,yuánliào,raw material; CL:個|个[gè],nguyên liệu,nguyên liệu,生产原料。Nguyên liệu sản xuất.
原因,yuányīn,cause; origin; root cause; reason; CL:個|个[gè],nguyên nhân,nguyên nhân,什么原因？Nguyên nhân gì?
原则,yuánzé,principle; doctrine; CL:個|个[gè],nguyên tắc,nguyên tắc,基本原则。Nguyên tắc cơ bản.
远,yuǎn,far; distant; remote,viễn,xa,太远了！Xa quá!
愿望,yuànwàng,desire; wish; CL:個|个[gè],nguyện vọng,nguyện vọng/ước muốn,实现愿望。Thực hiện ước mơ.
愿意,yuànyì,to wish; to want; ready; willing (to do sth),nguyện ý,sẵn lòng/muốn,我愿意帮你。Tôi sẵn lòng giúp bạn.
约会,yuēhuì,appointment; engagement; date; CL:次[cì];個|个[gè],ước hội,hẹn hò,我们有约会。Chúng ta có hẹn.
越,yuè,to exceed; to climb over; to surpass; the more... the more,việt,càng,越来越好。Càng ngày càng tốt.
月,yuè,moon; month; CL:個|个[gè];輪|轮[lún],nguyệt,tháng,这个月。Tháng này.
月亮,yuèliàng,moon,nguyệt lượng,mặt trăng,月亮很圆。Mặt trăng rất tròn.
阅读,yuèdú,to read; reading,duyệt độc,đọc,阅读文章。Đọc bài viết.
晕,yūn,confused; dizzy; giddy; faint; swoon; lose consciousness; pass out,vân,hoa mắt/chóng mặt,头晕。Chóng mặt.
云,yún,cloud; CL:朵[duǒ],vân,mây,天上有云。Trên trời có mây.
允许,yǔnxǔ,to permit; to allow,doãn hứa,cho phép,不允许。Không cho phép.
运动,yùndòng,movement; campaign; CL: 場|场[chǎng]; sports,vận động,thể thao,我喜欢运动。Tôi thích thể thao.
运气,yùnqì,luck (good or bad),vận khí,may mắn/vận may,运气好。May mắn.
运输,yùnshū,transport; haulage; transit; CL:個|个[gè],vận thâu,vận chuyển,货物运输。Vận chuyển hàng.
运用,yùnyòng,to use; to put to use,vận dụng,vận dụng/sử dụng,灵活运用。Vận dụng linh hoạt.
杂志,zázhì,magazine; CL:本[běn];份[fèn];期[qī],tạp chí,tạp chí,看杂志。Đọc tạp chí.
灾害,zāihài,disastrous damage; scourge; CL:個|个[gè],tai hại,thiên tai/tai họa,自然灾害。Thiên tai.
在,zài,(located) at; (to be) in; to exist; in the middle of doing sth; (indicating an action in progress),tại,ở,我在家。Tôi ở nhà.
再,zài,again; once more; re-; second; another; then (after sth; and not until then),tái,lại,再来一次。Làm lại lần nữa.
再见,zàijiàn,goodbye; see you again later,tái kiến,tạm biệt,再见！Tạm biệt!
再三,zàisān,over and over again; again and again,tái tam,nhiều lần/nhắc đi nhắc lại,再三强调。Nhấn mạnh nhiều lần.
咱们,zánmen,we or us (including both the speaker and the person(s) spoken to); I or me; you,tạp môn,chúng ta (mình),咱们走吧。Chúng ta đi thôi.
赞成,zànchéng,approve; endorse,tán thành,tán thành/đồng ý,大家赞成。Mọi người tán thành.
赞美,zànměi,admire; applause; praise; to eulogize,tán mỹ,khen ngợi/ca ngợi,赞美祖国。Ca ngợi Tổ quốc.
暂时,zànshí,temporary; provisional; for the time being,tạm thì,tạm thời,暂时这样。Tạm thời như vậy.
脏,zàng,dirty,tạng,bẩn,衣服脏了。Quần áo bẩn rồi.
糟糕,zāogāo,too bad; how terrible; what bad luck; terrible; bad,tao cao,tệ quá/tồi tệ,真糟糕！Tệ quá!
早上,zǎoshàng,early morning; CL:個|个[gè]; Good morning!,tảo thượng,buổi sáng,早上好！Chào buổi sáng!
造成,zàochéng,to bring about; to create; to cause,tạo thành,gây ra/tạo nên,造成损失。Gây thiệt hại.
则,zé,conjunction used to express contrast with a previous sentence or clause; standard; norm; rule; to imitate; to follow; then; principle; classifier for written items (such as an official statement),tắc,thì/còn,否则。Nếu không thì.
责备,zébèi,to blame; to criticize sb,trách bị,trách/khiển trách,责备他。Trách anh ấy.
责任,zérèn,responsibility; blame; duty; CL:個|个[gè],trách nhiệm,trách nhiệm,负责任。Có trách nhiệm.
怎么,zěnme,how?; what?; why?,chẩm ma,như thế nào,怎么做？Làm sao?
怎么样,zěnmeyàng,how?; how about?; how was it?; how are things?,chẩm ma dạng,thế nào,你觉得怎么样？Bạn thấy thế nào?
增加,zēngjiā,to raise; to increase,tăng gia,tăng thêm,增加人数。Tăng thêm số người.
增长,zēngzhǎng,to grow; to increase,tăng trưởng,tăng trưởng,经济增长。Tăng trưởng kinh tế.
摘,zhāi,to take; to borrow; to pick (flowers; fruit etc); to pluck; to select; to remove; to take off (glasses; hat etc),trai,hái/tháo,摘花。Hái hoa.
窄,zhǎi,narrow; narrow-minded; badly off,trách,hẹp,路很窄。Đường rất hẹp.
粘贴,zhāntiē,to stick; to affix; to adhere; to paste (as in cut; copy and paste),niêm thiếp,dán,粘贴海报。Dán áp phích.
展开,zhǎnkāi,to unfold; to carry out; to be in full swing; to launch,triển khai,mở ra/triển khai,展开工作。Triển khai công việc.
展览,zhǎnlǎn,to put on display; to exhibit; exhibition; show; CL:個|个[gè];次[cì],triển lãm,triển lãm,参观展览。Tham quan triển lãm.
站,zhàn,station; to stand; to halt; to stop; branch of a company or organisation,trạm,đứng/trạm,车站。Trạm xe.
占线,zhànxiàn,busy (telephone),chiếm tuyến,máy bận,电话占线。Điện thoại bận.
战争,zhànzhēng,war; conflict; CL:場|场[cháng];次[cì],chiến tranh,chiến tranh,反对战争。Phản đối chiến tranh.
张,zhāng,to open up; to spread; sheet of paper; classifier for flat objects; sheet; classifier for votes,trương,tờ/miếng,一张纸。Một tờ giấy.
长,zhǎng,chief; head; elder; to grow; to develop,trường,dài,长头发。Tóc dài.
涨,zhǎng,to rise (of prices; rivers),trương,tăng (giá),价格涨。Giá tăng.
掌握,zhǎngwò,to grasp (often fig.); to master; to know well; to understand sth well and know how to use it; fluency; to control; to seize (initiative; opportunity; destiny),chưởng ác,nắm vững/hiểu rõ,掌握知识。Nắm vững kiến thức.
丈夫,zhàngfū,husband; CL:個|个[gè],trượng phu,chồng,他是我丈夫。Anh ấy là chồng tôi.
账户,zhànghù,a bank account,trướng hộ,tài khoản,银行账户。Tài khoản ngân hàng.
招待,zhāodài,to receive (guests); to entertain; reception,chiêu đãi,đón tiếp/chiêu đãi,招待客人。Chiêu đãi khách.
招聘,zhāopìn,recruitment; to invite applications for a job,chiêu bính,tuyển dụng,招聘员工。Tuyển dụng nhân viên.
着急,zháojí,to worry; to feel anxious,trước cấp,lo lắng/vội,别着急。Đừng vội.
着凉,zháoliáng,catch cold,trước lương,bị lạnh/cảm lạnh,别着凉。Đừng bị lạnh.
找,zhǎo,to try to find; to look for; to call on sb; to find; to seek; to return; to give change,tảo,tìm,我找你。Tôi tìm bạn.
照常,zhàocháng,(business etc) as usual,chiếu thường,như thường lệ,照常上班。Đi làm như thường.
照顾,zhàogù,to take care of; to show consideration; to attend to; to look after,chiếu cố,chăm sóc,照顾孩子。Chăm sóc trẻ.
召开,zhàokāi,to convene (a conference or meeting); to convoke; to call together,triệu khai,triệu tập/họp,召开会议。Triệu tập hội nghị.
照片,zhàopiān,photo; photograph; picture; CL:張|张[zhāng];套[tào];幅[fú],chiếu phiến,ảnh/hình ảnh,拍照片。Chụp ảnh.
照相机,zhàoxiàngjī,camera; CL:個|个[gè];架[jià];部[bù];台[tái];隻|只[zhī],chiếu tướng cơ,máy ảnh,用照相机拍照。Dùng máy ảnh chụp.
哲学,zhéxué,philosophy; CL:個|个[gè],triết học,triết học,学习哲学。Học triết học.
这,zhè,this; these; (commonly pr. zhèi before a classifier; esp. in Beijing),giá,này/đây,这是我的书。Đây là sách của tôi.
着,zhe,particle attached after verb to indicate action in progress; like -ing ending,trước,đang,门开着。Cửa đang mở.
真,zhēn,really; truly; indeed; real; true; genuine,chân,thật/sự,真的？Thật sao?
真理,zhēnlǐ,truth; CL:個|个[gè],chân lý,chân lý,追求真理。Theo đuổi chân lý.
真实,zhēnshí,true; real,chân thật,thật/chân thật,真实故事。Câu chuyện có thật.
真正,zhēnzhèng,genuine; real; true; genuinely,chân chính,thật sự/chân chính,真正的朋友。Bạn thật sự.
针对,zhēnduì,to be directed against; to be aimed at; to counter; in the light of; in connection with,châm đối,nhắm vào/hướng vào,针对问题。Nhắm vào vấn đề.
珍惜,zhēnxī,treasure; value; cherish; Taiwan pr. zhēn xí,trân tích,trân trọng/quý trọng,珍惜时间。Trân trọng thời gian.
诊断,zhěnduàn,diagnosis; to diagnose,chẩn đoán,chẩn đoán,医生诊断。Bác sĩ chẩn đoán.
枕头,zhěntou,pillow,chẩm đầu,gối,睡枕头。Ngủ gối.
阵,zhèn,disposition of troops; wave; spate; burst; spell; short period of time; classifier for events or states of short duration,trận,trận/đợt,一阵风。Một trận gió.
振动,zhèndòng,vibration,chấn động,rung/chấn động,手机振动。Điện thoại rung.
睁,zhēng,to open (eye),chanh,mở (mắt),睁眼。Mở mắt.
争论,zhēnglùn,to argue; to debate; to contend; argument; contention; controversy; debate; CL:次[cì];場|场[chǎng],tranh luận,tranh luận/tranh cãi,激烈争论。Tranh luận gay gắt.
争取,zhēngqǔ,to fight for; to strive for; to win over,tranh thủ,tranh thủ/cố gắng,争取机会。Tranh thủ cơ hội.
征求,zhēngqiú,to solicit; to seek; to request (opinions; feedback etc); to petition,trưng cầu,xin ý kiến/tham khảo,征求意见。Xin ý kiến.
整个,zhěnggè,whole; entire; total,chỉnh cá,toàn bộ/cả,整个过程。Toàn bộ quá trình.
整理,zhěnglǐ,to arrange; to tidy up; to sort out; to straighten out; to list systematically; to collate (data; files); to pack (luggage),chỉnh lí,sắp xếp/chỉnh lý,整理房间。Sắp xếp phòng.
整齐,zhěngqí,orderly; neat; even; tidy,chỉnh tề,ngay ngắn/gọn gàng,房间很整齐。Phòng rất ngay ngắn.
